step,loss
1,0.033148184418678284
500,0.017897821962833405
1000,0.017266275361180305
1500,0.017531124874949455
2000,0.017263058573007584
2500,0.01889624260365963
3000,0.017019659280776978
3500,0.017735488712787628
4000,0.017657659947872162
4500,0.018415477126836777
5000,0.01750182919204235
5500,0.017354443669319153
6000,0.01728300377726555
6500,0.016994917765259743
7000,0.01791478879749775
7500,0.017367953434586525
8000,0.018053103238344193
8500,0.017524246126413345
9000,0.017002468928694725
9500,0.017086690291762352
10000,0.017442140728235245
10500,0.0179322250187397
11000,0.017628740519285202
11500,0.01694369874894619
12000,0.018707599490880966
12500,0.017725596204400063
13000,0.0182008258998394
13500,0.01778394915163517
14000,0.01759493350982666
14500,0.016935979947447777
15000,0.01763969287276268
15500,0.017255406826734543
16000,0.01751205325126648
16500,0.01732875034213066
17000,0.01664687506854534
17500,0.01699620857834816
18000,0.018363570794463158
18500,0.016894690692424774
19000,0.017770368605852127
19500,0.01768489181995392
20000,0.017657315358519554
20500,0.01741163060069084
21000,0.01762118749320507
21500,0.017696723341941833
22000,0.017855968326330185
22500,0.016772296279668808
23000,0.017561402171850204
23500,0.017451807856559753
24000,0.017475616186857224
24500,0.01865644007921219
25000,0.01757313869893551
