step,loss
1,0.41861242055892944
500,0.20548272132873535
1000,0.19681042432785034
1500,0.2103458046913147
2000,0.2072703242301941
2500,0.18658852577209473
3000,0.2006758451461792
3500,0.2036813199520111
4000,0.19157792627811432
4500,0.1991347372531891
5000,0.20422682166099548
5500,0.19572269916534424
6000,0.19238916039466858
6500,0.18947964906692505
7000,0.2002728283405304
7500,0.19354677200317383
8000,0.19764924049377441
8500,0.19118449091911316
9000,0.1851809024810791
9500,0.19092720746994019
10000,0.19404880702495575
10500,0.1887086182832718
11000,0.20277509093284607
11500,0.2089795619249344
12000,0.20054203271865845
12500,0.20328417420387268
13000,0.20265549421310425
13500,0.20093297958374023
14000,0.19014208018779755
14500,0.19407948851585388
15000,0.1956600695848465
15500,0.19111430644989014
16000,0.20656085014343262
16500,0.19838345050811768
17000,0.20258772373199463
17500,0.1940125823020935
18000,0.18471553921699524
18500,0.199174165725708
19000,0.20207855105400085
19500,0.1999029815196991
20000,0.20132054388523102
20500,0.19543127715587616
21000,0.1917654573917389
21500,0.19005726277828217
22000,0.2065838873386383
22500,0.19346435368061066
23000,0.2145819365978241
23500,0.20093686878681183
24000,0.1894872784614563
24500,0.19150345027446747
25000,0.20425578951835632
