step,loss
1,0.371889591217041
500,0.06666629016399384
1000,0.07050277292728424
1500,0.07121047377586365
2000,0.06562881916761398
2500,0.06999227404594421
3000,0.06672067940235138
3500,0.06898032128810883
4000,0.06965567171573639
4500,0.06806465238332748
5000,0.0650940090417862
5500,0.06475672125816345
6000,0.06890715658664703
6500,0.06665177643299103
7000,0.06426770985126495
7500,0.06871315836906433
8000,0.06347174942493439
8500,0.06449994444847107
9000,0.07079567015171051
9500,0.06639748811721802
10000,0.06626339256763458
10500,0.06761898845434189
11000,0.06624964624643326
11500,0.0679338127374649
12000,0.06688214838504791
12500,0.06794171035289764
13000,0.06731948256492615
13500,0.06345783919095993
14000,0.06940291821956635
14500,0.06334306299686432
15000,0.06655894219875336
15500,0.0629020482301712
16000,0.0675620287656784
16500,0.06590215861797333
17000,0.06551530957221985
17500,0.06052510440349579
18000,0.06870876252651215
18500,0.0669560357928276
19000,0.06405676901340485
19500,0.06744719296693802
20000,0.06778496503829956
20500,0.0676671490073204
21000,0.06864383816719055
21500,0.06777799129486084
22000,0.06644067168235779
22500,0.06877070665359497
23000,0.06594748795032501
23500,0.07222777605056763
24000,0.06542117893695831
24500,0.06758177280426025
25000,0.06910154223442078
