step,loss
1,0.02099571004509926
500,0.012623665854334831
1000,0.012067076750099659
1500,0.011310344561934471
2000,0.01185248140245676
2500,0.012095852755010128
3000,0.012319177389144897
3500,0.012097753584384918
4000,0.012009259313344955
4500,0.012168961577117443
5000,0.012328777462244034
5500,0.012285327538847923
6000,0.011845258064568043
6500,0.01252562552690506
7000,0.012430439703166485
7500,0.01331194769591093
8000,0.01280893012881279
8500,0.011589482426643372
9000,0.011972537264227867
9500,0.01259725634008646
10000,0.012388426810503006
10500,0.012094436213374138
11000,0.012510836124420166
11500,0.012691403739154339
12000,0.011978109367191792
12500,0.012615619227290154
13000,0.012237838469445705
13500,0.011868401430547237
14000,0.012114865705370903
14500,0.01192075852304697
15000,0.012555962428450584
15500,0.012191986665129662
16000,0.011343571357429028
16500,0.011868374422192574
17000,0.011865188367664814
17500,0.01226259209215641
18000,0.012181533500552177
18500,0.012386135756969452
19000,0.012322651222348213
19500,0.011896202340722084
20000,0.011427308432757854
20500,0.012327044270932674
21000,0.012065155431628227
21500,0.01194180641323328
22000,0.011664137244224548
22500,0.011587041430175304
23000,0.012050684541463852
23500,0.012364853173494339
24000,0.01136697269976139
24500,0.01201183907687664
25000,0.01204359345138073
