step,loss
1,1.5532209873199463
500,0.9677354693412781
1000,0.9719666838645935
1500,0.9065212607383728
2000,0.8988814949989319
2500,0.9410003423690796
3000,0.8876516222953796
3500,0.9576798677444458
4000,0.9336079359054565
4500,0.9084317684173584
5000,0.8903331756591797
5500,0.8444482088088989
6000,0.927531361579895
6500,0.8938330411911011
7000,0.9015312194824219
7500,0.9134801030158997
8000,0.9625687599182129
8500,0.9427285194396973
9000,0.8818744421005249
9500,0.875419020652771
10000,0.9811872243881226
10500,0.9793320894241333
11000,0.8967710137367249
11500,0.921117901802063
12000,0.9151439070701599
12500,0.8841639757156372
13000,0.9455487728118896
13500,0.8827781081199646
14000,0.8746498823165894
14500,0.8696385622024536
15000,0.8837534189224243
15500,0.8797430396080017
16000,0.8947665095329285
16500,0.9521973133087158
17000,0.9207017421722412
17500,0.8889291286468506
18000,0.8956092596054077
18500,0.8694727420806885
19000,0.8264166712760925
19500,0.9318881034851074
20000,0.8700565695762634
20500,0.8752371072769165
21000,0.8537523746490479
21500,0.9451491832733154
22000,0.9439197778701782
22500,0.845344066619873
23000,0.8870719075202942
23500,0.8876535296440125
24000,0.9005241990089417
24500,0.8888583183288574
25000,0.9117132425308228
