step,loss
1,74.27801513671875
500,0.2617361843585968
1000,0.40145599842071533
1500,0.15419194102287292
2000,0.8230842351913452
2500,0.31226426362991333
3000,0.6295735836029053
3500,0.08988241106271744
4000,0.26518628001213074
4500,0.43335434794425964
5000,1.1423057317733765
5500,0.24521076679229736
6000,0.3159412741661072
6500,0.5032983422279358
7000,0.20638787746429443
7500,0.41860806941986084
8000,0.12559810280799866
8500,0.10563791543245316
9000,0.9060186743736267
9500,0.3192656636238098
10000,1.9411848783493042
10500,0.1842186450958252
11000,0.29231858253479004
11500,0.27541303634643555
12000,0.17976704239845276
12500,0.6699000000953674
13000,0.11512137949466705
13500,0.08687181025743484
14000,0.27440017461776733
14500,0.08838038146495819
15000,0.09950964897871017
15500,0.08551069349050522
16000,0.08844565600156784
16500,0.2924194931983948
17000,0.11795151233673096
17500,0.928931713104248
18000,0.07243455946445465
18500,0.1002049595117569
19000,0.09973333030939102
19500,0.17646069824695587
20000,0.11834864318370819
20500,0.3120232820510864
21000,0.0753878802061081
21500,0.24172894656658173
22000,0.07128599286079407
22500,0.07645927369594574
23000,0.07834088802337646
23500,0.14662598073482513
24000,0.15999168157577515
24500,0.07479733228683472
25000,0.20209956169128418
