step,loss
1,1.0743597745895386
500,0.2594348192214966
1000,0.23788116872310638
1500,0.2391817271709442
2000,0.22375518083572388
2500,0.23821738362312317
3000,0.21911877393722534
3500,0.22690775990486145
4000,0.2281927615404129
4500,0.2352650761604309
5000,0.22492796182632446
5500,0.2283610850572586
6000,0.22438204288482666
6500,0.23049743473529816
7000,0.22684039175510406
7500,0.2217250019311905
8000,0.23033758997917175
8500,0.2348042130470276
9000,0.212931290268898
9500,0.2245718091726303
10000,0.23672080039978027
10500,0.21609437465667725
11000,0.22420217096805573
11500,0.2257848083972931
12000,0.215724378824234
12500,0.22546087205410004
13000,0.23670214414596558
13500,0.2242228388786316
14000,0.22759908437728882
14500,0.21891309320926666
15000,0.22263744473457336
15500,0.2149849534034729
16000,0.2303924858570099
16500,0.2308199405670166
17000,0.21477235853672028
17500,0.23261107504367828
18000,0.22109131515026093
18500,0.21474555134773254
19000,0.21321730315685272
19500,0.20869426429271698
20000,0.22162139415740967
20500,0.20861457288265228
21000,0.211872398853302
21500,0.20714636147022247
22000,0.21855613589286804
22500,0.22201339900493622
23000,0.2095242440700531
23500,0.21054795384407043
24000,0.21383537352085114
24500,0.22078877687454224
25000,0.22834612429141998
