step,loss
1,0.12784790992736816
500,0.06488832831382751
1000,0.06985966116189957
1500,0.06594981253147125
2000,0.07354491949081421
2500,0.07016851752996445
3000,0.07097233831882477
3500,0.07035446166992188
4000,0.0683681070804596
4500,0.06992585211992264
5000,0.07180389761924744
5500,0.07122211158275604
6000,0.07134218513965607
6500,0.0727367177605629
7000,0.07201360166072845
7500,0.07324648648500443
8000,0.06789649277925491
8500,0.07424682378768921
9000,0.07053933292627335
9500,0.07044196128845215
10000,0.07150202244520187
10500,0.06662365049123764
11000,0.06722922623157501
11500,0.06797979772090912
12000,0.06973890960216522
12500,0.07091721892356873
13000,0.06947113573551178
13500,0.06888524442911148
14000,0.06690716743469238
14500,0.07225331664085388
15000,0.07018522918224335
15500,0.06810218095779419
16000,0.06692377477884293
16500,0.07019338011741638
17000,0.06980060040950775
17500,0.07067906111478806
18000,0.06981320679187775
18500,0.06757473945617676
19000,0.07350711524486542
19500,0.06989136338233948
20000,0.07286239415407181
20500,0.0703108012676239
21000,0.07074789702892303
21500,0.06745034456253052
22000,0.06978259980678558
22500,0.06924732029438019
23000,0.07092614471912384
23500,0.06918177008628845
24000,0.07348927855491638
24500,0.06906011700630188
25000,0.0687045231461525
