step,loss
1,111.7848892211914
500,0.43316200375556946
1000,0.9743473529815674
1500,3.509936809539795
2000,0.2988589406013489
2500,0.7640045881271362
3000,0.5483682751655579
3500,1.42500638961792
4000,2.6337738037109375
4500,4.52662467956543
5000,0.32849055528640747
5500,3.9441380500793457
6000,2.832732677459717
6500,0.4221896529197693
7000,0.2915058732032776
7500,1.11884605884552
8000,0.40870797634124756
8500,2.117671489715576
9000,2.057783842086792
9500,0.2703234553337097
10000,1.5226818323135376
10500,1.183785080909729
11000,0.6682249903678894
11500,8.497943878173828
12000,0.8937737345695496
12500,0.2945546507835388
13000,1.1975078582763672
13500,0.43042075634002686
14000,0.5802656412124634
14500,2.782428741455078
15000,0.3533172309398651
15500,3.532557964324951
16000,0.36161914467811584
16500,0.5112527012825012
17000,0.484673410654068
17500,0.3515867292881012
18000,0.3794218897819519
18500,6.934084892272949
19000,1.1198694705963135
19500,0.41493380069732666
20000,1.6380853652954102
20500,0.26603561639785767
21000,0.2806643843650818
21500,0.6891082525253296
22000,0.30579736828804016
22500,0.5514736175537109
23000,1.5427255630493164
23500,0.25988101959228516
24000,0.3265620768070221
24500,2.8682172298431396
25000,0.3480864465236664
