step,loss
1,0.4904095530509949
500,0.263284295797348
1000,0.271018385887146
1500,0.2625546455383301
2000,0.2544103264808655
2500,0.27095991373062134
3000,0.2519192099571228
3500,0.24668949842453003
4000,0.2770395278930664
4500,0.25861600041389465
5000,0.2725852131843567
5500,0.2607279419898987
6000,0.26897764205932617
6500,0.2644357681274414
7000,0.2660033702850342
7500,0.2725312113761902
8000,0.26527613401412964
8500,0.25600966811180115
9000,0.2698248028755188
9500,0.2525268495082855
10000,0.2633078098297119
10500,0.2744404077529907
11000,0.27404457330703735
11500,0.2739821672439575
12000,0.25359901785850525
12500,0.2623484134674072
13000,0.2540411949157715
13500,0.27145087718963623
14000,0.2689253091812134
14500,0.26415276527404785
15000,0.25597381591796875
15500,0.24927091598510742
16000,0.2566175162792206
16500,0.2549155056476593
17000,0.2551782727241516
17500,0.2563573122024536
18000,0.2802853584289551
18500,0.2644575834274292
19000,0.29131177067756653
19500,0.2727322578430176
20000,0.2573046088218689
20500,0.2746325135231018
21000,0.2627147436141968
21500,0.27168041467666626
22000,0.2661820650100708
22500,0.2714848816394806
23000,0.2633075416088104
23500,0.27552366256713867
24000,0.25772660970687866
24500,0.2669951915740967
25000,0.26576295495033264
