step,loss
1,0.0306345634162426
500,0.01696990430355072
1000,0.016242507845163345
1500,0.016522865742444992
2000,0.015776420012116432
2500,0.01697966828942299
3000,0.01682710275053978
3500,0.01675264723598957
4000,0.016562040895223618
4500,0.017093844711780548
5000,0.017300551757216454
5500,0.01667732186615467
6000,0.016471881419420242
6500,0.015840953215956688
7000,0.015681006014347076
7500,0.016246460378170013
8000,0.016067974269390106
8500,0.01650884933769703
9000,0.015928231179714203
9500,0.015584819950163364
10000,0.01616506278514862
10500,0.016345566138625145
11000,0.015784768387675285
11500,0.01551944948732853
12000,0.0159466490149498
12500,0.016350556164979935
13000,0.015136530622839928
13500,0.016877401620149612
14000,0.016477588564157486
14500,0.01744064688682556
15000,0.01566392369568348
15500,0.016473304480314255
16000,0.01689014956355095
16500,0.016387078911066055
17000,0.01625114120543003
17500,0.015272283926606178
18000,0.016738511621952057
18500,0.01667807810008526
19000,0.016614330932497978
19500,0.0160064697265625
20000,0.01583854667842388
20500,0.016826480627059937
21000,0.01688762754201889
21500,0.015908747911453247
22000,0.015626046806573868
22500,0.016668276861310005
23000,0.0174361914396286
23500,0.017264343798160553
24000,0.015808340162038803
24500,0.016774993389844894
25000,0.015969283878803253
