step,loss
1,0.5199309587478638
500,0.2905012369155884
1000,0.2624436616897583
1500,0.2584984600543976
2000,0.2802181839942932
2500,0.2574883699417114
3000,0.27323365211486816
3500,0.25576096773147583
4000,0.2578880488872528
4500,0.27383488416671753
5000,0.26992565393447876
5500,0.25528383255004883
6000,0.2569761872291565
6500,0.278030663728714
7000,0.2500366270542145
7500,0.26392531394958496
8000,0.2597452998161316
8500,0.26517266035079956
9000,0.2591880261898041
9500,0.26533347368240356
10000,0.27072274684906006
10500,0.26998719573020935
11000,0.2673925757408142
11500,0.2577767074108124
12000,0.2561050057411194
12500,0.2571418881416321
13000,0.26111966371536255
13500,0.25049740076065063
14000,0.2644473612308502
14500,0.2618046998977661
15000,0.27614566683769226
15500,0.27347230911254883
16000,0.264510840177536
16500,0.27386385202407837
17000,0.2742002606391907
17500,0.2693491578102112
18000,0.25812360644340515
18500,0.25566744804382324
19000,0.27531760931015015
19500,0.2720092535018921
20000,0.2587715983390808
20500,0.2597433030605316
21000,0.2743941843509674
21500,0.2566899061203003
22000,0.2535393238067627
22500,0.24797648191452026
23000,0.27378520369529724
23500,0.27935874462127686
24000,0.26167044043540955
24500,0.2644544839859009
25000,0.26366519927978516
