step,loss
1,1.1028892993927002
500,0.283893883228302
1000,0.2791807949542999
1500,0.26850029826164246
2000,0.26132872700691223
2500,0.255933552980423
3000,0.2562631070613861
3500,0.2758334279060364
4000,0.25102537870407104
4500,0.2619004249572754
5000,0.26060035824775696
5500,0.2636387348175049
6000,0.25782477855682373
6500,0.25767943263053894
7000,0.2671275734901428
7500,0.25665873289108276
8000,0.25815409421920776
8500,0.2329842448234558
9000,0.2430514693260193
9500,0.23698407411575317
10000,0.24666886031627655
10500,0.2535659968852997
11000,0.23769986629486084
11500,0.25030624866485596
12000,0.24200671911239624
12500,0.23550675809383392
13000,0.2421427220106125
13500,0.24219533801078796
14000,0.24492689967155457
14500,0.24289225041866302
15000,0.259865403175354
15500,0.2348138689994812
16000,0.23867738246917725
16500,0.2596217393875122
17000,0.25257304310798645
17500,0.25502821803092957
18000,0.23781828582286835
18500,0.2378290593624115
19000,0.2336324155330658
19500,0.24164384603500366
20000,0.24408352375030518
20500,0.23956306278705597
21000,0.2624790072441101
21500,0.2510496973991394
22000,0.2506749629974365
22500,0.24688920378684998
23000,0.24562281370162964
23500,0.23979315161705017
24000,0.2516663074493408
24500,0.23305505514144897
25000,0.24204015731811523
