step,loss
1,1893.163330078125
500,13.071300506591797
1000,41.19649887084961
1500,1.934410572052002
2000,6.052193641662598
2500,3.857858419418335
3000,1.1097254753112793
3500,3.7204082012176514
4000,4.244838714599609
4500,4.201123237609863
5000,4.413470268249512
5500,17.26832389831543
6000,2.365795135498047
6500,21.93303680419922
7000,1.2353531122207642
7500,9.719921112060547
8000,3.333735227584839
8500,1.4306182861328125
9000,6.235733985900879
9500,1.4412293434143066
10000,8.55871295928955
10500,5.786006450653076
11000,2.514880657196045
11500,3.0191102027893066
12000,1.9774425029754639
12500,1.5661988258361816
13000,11.490056037902832
13500,1.1893694400787354
14000,1.6095963716506958
14500,7.487917900085449
15000,1.0006917715072632
15500,11.520124435424805
16000,5.607245922088623
16500,7.694667816162109
17000,5.393991470336914
17500,1.022687554359436
18000,1.328413486480713
18500,10.947710037231445
19000,1.356813907623291
19500,1.9531209468841553
20000,2.8731751441955566
20500,1.4264986515045166
21000,1.4377329349517822
21500,1.1140940189361572
22000,25.104698181152344
22500,3.328831195831299
23000,1.0186994075775146
23500,3.240077495574951
24000,4.157200813293457
24500,3.145411968231201
25000,2.447347640991211
