step,loss
1,285.200927734375
500,0.3956344425678253
1000,0.8573725819587708
1500,1.824507713317871
2000,1.821616291999817
2500,1.3594534397125244
3000,0.8364505767822266
3500,0.39651352167129517
4000,0.9018542170524597
4500,2.238471031188965
5000,1.8353252410888672
5500,0.5763638019561768
6000,1.1346882581710815
6500,0.6487407684326172
7000,2.4103646278381348
7500,2.6347715854644775
8000,3.4805259704589844
8500,0.7132682800292969
9000,0.7582206130027771
9500,0.9735596179962158
10000,5.494040012359619
10500,1.902504801750183
11000,2.2292163372039795
11500,0.8592851758003235
12000,1.3412741422653198
12500,0.9050757884979248
13000,0.48276758193969727
13500,0.3435801565647125
14000,0.9634391665458679
14500,0.37799137830734253
15000,0.48797714710235596
15500,0.3974688947200775
16000,1.181516408920288
16500,0.5584573745727539
17000,1.122033715248108
17500,0.7876163721084595
18000,0.8832493424415588
18500,0.40043866634368896
19000,0.5741135478019714
19500,0.511123538017273
20000,0.32595816254615784
20500,0.5886515378952026
21000,0.9996260404586792
21500,0.46906644105911255
22000,0.6662730574607849
22500,0.45458096265792847
23000,0.8213638067245483
23500,0.34071794152259827
24000,0.4444887638092041
24500,0.655852198600769
25000,1.3536853790283203
