step,loss
1,0.08243722468614578
500,0.04977993667125702
1000,0.05024261027574539
1500,0.04902806878089905
2000,0.048054955899715424
2500,0.04928602650761604
3000,0.04829002171754837
3500,0.04812125116586685
4000,0.0475943423807621
4500,0.04832741990685463
5000,0.049477189779281616
5500,0.05246230214834213
6000,0.047135528177022934
6500,0.04860806092619896
7000,0.048384733498096466
7500,0.0513710156083107
8000,0.048745423555374146
8500,0.04910002276301384
9000,0.046811431646347046
9500,0.04845616966485977
10000,0.0478057935833931
10500,0.04670829698443413
11000,0.04746805876493454
11500,0.04841437190771103
12000,0.049975354224443436
12500,0.048307232558727264
13000,0.05010506510734558
13500,0.049370553344488144
14000,0.047847773879766464
14500,0.04920686036348343
15000,0.047660503536462784
15500,0.04610351845622063
16000,0.051902368664741516
16500,0.04755924642086029
17000,0.052185967564582825
17500,0.04958626627922058
18000,0.04951488971710205
18500,0.04888615012168884
19000,0.0504278838634491
19500,0.05100994557142258
20000,0.04981284961104393
20500,0.0495586171746254
21000,0.046428143978118896
21500,0.04566393420100212
22000,0.051719699054956436
22500,0.04720989614725113
23000,0.049573495984077454
23500,0.05048555135726929
24000,0.04799070954322815
24500,0.04896870255470276
25000,0.05026494711637497
