step,loss
1,1.123750925064087
500,0.2951712906360626
1000,0.25380975008010864
1500,0.23209552466869354
2000,0.24268601834774017
2500,0.2474539577960968
3000,0.2398034930229187
3500,0.24358433485031128
4000,0.2615705728530884
4500,0.24924501776695251
5000,0.23373393714427948
5500,0.23972934484481812
6000,0.2499607652425766
6500,0.23709936439990997
7000,0.23369161784648895
7500,0.23848608136177063
8000,0.23616039752960205
8500,0.24590331315994263
9000,0.24335476756095886
9500,0.23561684787273407
10000,0.22956472635269165
10500,0.2458130568265915
11000,0.23776739835739136
11500,0.2334175407886505
12000,0.24483762681484222
12500,0.2287857085466385
13000,0.23404814302921295
13500,0.2305217683315277
14000,0.2381487637758255
14500,0.24243861436843872
15000,0.25635308027267456
15500,0.23596632480621338
16000,0.2297055870294571
16500,0.24419276416301727
17000,0.23227830231189728
17500,0.23477262258529663
18000,0.22727547585964203
18500,0.23292863368988037
19000,0.23544569313526154
19500,0.23952583968639374
20000,0.2527570128440857
20500,0.2344009280204773
21000,0.23221203684806824
21500,0.2273552268743515
22000,0.23303434252738953
22500,0.22320067882537842
23000,0.22780776023864746
23500,0.23666131496429443
24000,0.23461496829986572
24500,0.2277318239212036
25000,0.23927798867225647
