step,loss
1,1.4100110530853271
500,0.8316477537155151
1000,0.8399311304092407
1500,0.8399348855018616
2000,0.8296619653701782
2500,0.8343574404716492
3000,0.8552665114402771
3500,0.8530922532081604
4000,0.838972806930542
4500,0.8959805965423584
5000,0.839168906211853
5500,0.8494688272476196
6000,0.790574848651886
6500,0.8530914783477783
7000,0.8081735372543335
7500,0.8585809469223022
8000,0.8656943440437317
8500,0.8373032212257385
9000,0.8338136672973633
9500,0.8622565865516663
10000,0.8575325608253479
10500,0.8427589535713196
11000,0.8166000843048096
11500,0.8203442692756653
12000,0.8551799058914185
12500,0.8783875703811646
13000,0.8853651285171509
13500,0.8656823635101318
14000,0.8576653003692627
14500,0.7860031127929688
15000,0.893959641456604
15500,0.826323390007019
16000,0.8370682001113892
16500,0.8271335363388062
17000,0.7902873158454895
17500,0.8392651081085205
18000,0.827696681022644
18500,0.870482861995697
19000,0.8228330016136169
19500,0.8179898262023926
20000,0.8379285335540771
20500,0.8641214370727539
21000,0.8512387871742249
21500,0.8410017490386963
22000,0.8303796648979187
22500,0.8163236379623413
23000,0.8867541551589966
23500,0.8195907473564148
24000,0.8168103694915771
24500,0.8673744201660156
25000,0.8021954894065857
