step,loss
1,0.3304497301578522
500,0.024716675281524658
1000,0.018593639135360718
1500,0.017856989055871964
2000,0.016844559460878372
2500,0.016380835324525833
3000,0.01766982302069664
3500,0.01567092165350914
4000,0.015368631109595299
4500,0.015176378190517426
5000,0.01492388267070055
5500,0.014485250227153301
6000,0.015220623463392258
6500,0.014951937831938267
7000,0.01474498026072979
7500,0.016161799430847168
8000,0.015148445963859558
8500,0.014011681079864502
9000,0.014951379969716072
9500,0.014294860884547234
10000,0.014211945235729218
10500,0.014905683696269989
11000,0.013919253833591938
11500,0.014307698234915733
12000,0.020266510546207428
12500,0.013590147718787193
13000,0.013730756938457489
13500,0.013483049347996712
14000,0.014221373945474625
14500,0.014084700495004654
15000,0.013288990594446659
15500,0.013449481688439846
16000,0.01452575996518135
16500,0.014546068385243416
17000,0.014705020003020763
17500,0.013866482302546501
18000,0.014031261205673218
18500,0.013569429516792297
19000,0.013709621503949165
19500,0.014184227213263512
20000,0.013502678833901882
20500,0.014223814941942692
21000,0.014011031948029995
21500,0.013762015849351883
22000,0.013377612456679344
22500,0.014308677054941654
23000,0.014034823514521122
23500,0.014222181402146816
24000,0.014224360696971416
24500,0.013975110836327076
25000,0.013359036296606064
