step,loss
1,0.4846953749656677
500,0.28721508383750916
1000,0.29909205436706543
1500,0.2909139096736908
2000,0.28301727771759033
2500,0.2705816626548767
3000,0.2770974040031433
3500,0.2775197923183441
4000,0.2726503014564514
4500,0.27498114109039307
5000,0.27982622385025024
5500,0.2797597646713257
6000,0.2827046513557434
6500,0.2562619745731354
7000,0.27120381593704224
7500,0.2730465531349182
8000,0.28460854291915894
8500,0.273629367351532
9000,0.2860693037509918
9500,0.2784407436847687
10000,0.29090529680252075
10500,0.2886236310005188
11000,0.27029740810394287
11500,0.27193066477775574
12000,0.28917384147644043
12500,0.281521201133728
13000,0.27757611870765686
13500,0.2729949355125427
14000,0.2791329026222229
14500,0.29173070192337036
15000,0.2929784655570984
15500,0.27635684609413147
16000,0.28452104330062866
16500,0.2794138491153717
17000,0.2783966362476349
17500,0.262402206659317
18000,0.2763094902038574
18500,0.2850504517555237
19000,0.28483620285987854
19500,0.2760584354400635
20000,0.27461642026901245
20500,0.282828152179718
21000,0.2776990532875061
21500,0.2841416001319885
22000,0.27279019355773926
22500,0.29224419593811035
23000,0.2777056396007538
23500,0.28856682777404785
24000,0.2797375023365021
24500,0.2727280259132385
25000,0.2763150930404663
