step,loss
1,770.5325927734375
500,1.4573544263839722
1000,3.511427402496338
1500,1.3675823211669922
2000,17.363676071166992
2500,6.247524261474609
3000,0.9573241472244263
3500,1.2527036666870117
4000,2.879603624343872
4500,1.8976712226867676
5000,1.6524631977081299
5500,1.7274950742721558
6000,57.357078552246094
6500,6.493017673492432
7000,4.861339569091797
7500,1.5155291557312012
8000,4.466291904449463
8500,4.651704788208008
9000,23.238391876220703
9500,3.1249868869781494
10000,2.678380012512207
10500,1.7582228183746338
11000,3.711998462677002
11500,0.9625363945960999
12000,1.332970380783081
12500,2.1234753131866455
13000,1.8158763647079468
13500,1.6034061908721924
14000,1.8615450859069824
14500,3.5754973888397217
15000,1.6656720638275146
15500,1.1203930377960205
16000,1.2377315759658813
16500,1.5105597972869873
17000,2.5717451572418213
17500,2.582904815673828
18000,2.5696613788604736
18500,7.062376022338867
19000,2.0902915000915527
19500,1.5931036472320557
20000,3.830172538757324
20500,6.766993999481201
21000,1.0184756517410278
21500,1.3784966468811035
22000,0.8789236545562744
22500,2.720151901245117
23000,1.381655216217041
23500,1.5917940139770508
24000,0.8739062547683716
24500,1.0753686428070068
25000,1.1406244039535522
